date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:45:50	56244/56244	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Dec%202019%2007:50:24%20GMT	http://theme.dsngrid.com/droow-l/assets/img/project/project5/6.jpg	D:/Sociomark/theme.dsngrid.com/droow-l/assets/img/project/project5/6.jpg	(from http://theme.dsngrid.com/droow-l/project-5.html)
19:46:10	147410/147410	---M--	200	added ('OK')	image/jpeg	date:Wed,%2005%20Feb%202020%2022:23:20%20GMT	http://theme.dsngrid.com/droow-l/assets/img/blog/4.jpg	D:/Sociomark/theme.dsngrid.com/droow-l/assets/img/blog/4.jpg	(from http://theme.dsngrid.com/droow-l/blog.html)
19:46:17	268025/268025	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Dec%202019%2007:50:04%20GMT	http://theme.dsngrid.com/droow-l/assets/img/project/project5/5.jpg	D:/Sociomark/theme.dsngrid.com/droow-l/assets/img/project/project5/5.jpg	(from http://theme.dsngrid.com/droow-l/project-5.html)
19:46:24	213290/213290	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Dec%202019%2007:44:52%20GMT	http://theme.dsngrid.com/droow-l/assets/img/project/project4/3.jpg	D:/Sociomark/theme.dsngrid.com/droow-l/assets/img/project/project4/3.jpg	(from http://theme.dsngrid.com/droow-l/project-4.html)
19:46:25	215030/215030	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Dec%202019%2007:45:10%20GMT	http://theme.dsngrid.com/droow-l/assets/img/project/project4/4.jpg	D:/Sociomark/theme.dsngrid.com/droow-l/assets/img/project/project4/4.jpg	(from http://theme.dsngrid.com/droow-l/project-4.html)
19:46:44	209861/209861	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Dec%202019%2007:45:24%20GMT	http://theme.dsngrid.com/droow-l/assets/img/project/project4/5.jpg	D:/Sociomark/theme.dsngrid.com/droow-l/assets/img/project/project4/5.jpg	(from http://theme.dsngrid.com/droow-l/project-4.html)
19:46:51	213416/213416	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Dec%202019%2005:47:48%20GMT	http://theme.dsngrid.com/droow-l/assets/img/project/project4/6.jpg	D:/Sociomark/theme.dsngrid.com/droow-l/assets/img/project/project4/6.jpg	(from http://theme.dsngrid.com/droow-l/project-4.html)
19:47:05	253768/253768	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Dec%202019%2005:47:48%20GMT	http://theme.dsngrid.com/droow-l/assets/img/project/project4/7.jpg	D:/Sociomark/theme.dsngrid.com/droow-l/assets/img/project/project4/7.jpg	(from http://theme.dsngrid.com/droow-l/project-4.html)
19:47:16	151967/151967	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Dec%202019%2005:47:48%20GMT	http://theme.dsngrid.com/droow-l/assets/img/project/project4/10.jpg	D:/Sociomark/theme.dsngrid.com/droow-l/assets/img/project/project4/10.jpg	(from http://theme.dsngrid.com/droow-l/project-4.html)
19:47:25	370563/370563	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Dec%202019%2005:47:48%20GMT	http://theme.dsngrid.com/droow-l/assets/img/project/project4/8.jpg	D:/Sociomark/theme.dsngrid.com/droow-l/assets/img/project/project4/8.jpg	(from http://theme.dsngrid.com/droow-l/project-4.html)
19:47:27	266644/266644	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Dec%202019%2005:47:48%20GMT	http://theme.dsngrid.com/droow-l/assets/img/project/project4/9.jpg	D:/Sociomark/theme.dsngrid.com/droow-l/assets/img/project/project4/9.jpg	(from http://theme.dsngrid.com/droow-l/project-4.html)
19:47:27	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2016%20Sep%202020%2014:17:27%20GMT	http://theme.dsngrid.com/droow-l/assets/img/slider-2.jpg	D:/Sociomark/theme.dsngrid.com/droow-l/assets/img/slider-2.70.delayed	(from http://theme.dsngrid.com/droow-l/project-8.html)
19:47:47	120149/120149	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Dec%202019%2007:55:28%20GMT	http://theme.dsngrid.com/droow-l/assets/img/project/project8/3.jpg	D:/Sociomark/theme.dsngrid.com/droow-l/assets/img/project/project8/3.jpg	(from http://theme.dsngrid.com/droow-l/project-8.html)
19:48:11	141460/141460	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Dec%202019%2007:55:48%20GMT	http://theme.dsngrid.com/droow-l/assets/img/project/project8/4.jpg	D:/Sociomark/theme.dsngrid.com/droow-l/assets/img/project/project8/4.jpg	(from http://theme.dsngrid.com/droow-l/project-8.html)
19:48:22	65796/65796	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Dec%202019%2007:56:06%20GMT	http://theme.dsngrid.com/droow-l/assets/img/project/project8/5.jpg	D:/Sociomark/theme.dsngrid.com/droow-l/assets/img/project/project8/5.jpg	(from http://theme.dsngrid.com/droow-l/project-8.html)
19:48:24	498214/498214	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Dec%202019%2005:47:48%20GMT	http://theme.dsngrid.com/droow-l/assets/img/project/project4/11.jpg	D:/Sociomark/theme.dsngrid.com/droow-l/assets/img/project/project4/11.jpg	(from http://theme.dsngrid.com/droow-l/project-4.html)
19:48:31	471289/471289	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Dec%202019%2005:47:48%20GMT	http://theme.dsngrid.com/droow-l/assets/img/project/project4/12.jpg	D:/Sociomark/theme.dsngrid.com/droow-l/assets/img/project/project4/12.jpg	(from http://theme.dsngrid.com/droow-l/project-4.html)
19:48:37	89400/89400	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Dec%202019%2007:56:22%20GMT	http://theme.dsngrid.com/droow-l/assets/img/project/project8/6.jpg	D:/Sociomark/theme.dsngrid.com/droow-l/assets/img/project/project8/6.jpg	(from http://theme.dsngrid.com/droow-l/project-8.html)
19:48:49	107096/107096	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Dec%202019%2007:52:00%20GMT	http://theme.dsngrid.com/droow-l/assets/img/project/project6/3.jpg	D:/Sociomark/theme.dsngrid.com/droow-l/assets/img/project/project6/3.jpg	(from http://theme.dsngrid.com/droow-l/project-6.html)
19:48:54	185338/185338	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Dec%202019%2007:51:40%20GMT	http://theme.dsngrid.com/droow-l/assets/img/project/project6/2.jpg	D:/Sociomark/theme.dsngrid.com/droow-l/assets/img/project/project6/2.jpg	(from http://theme.dsngrid.com/droow-l/project-6.html)
19:49:01	147708/147708	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Dec%202019%2007:52:38%20GMT	http://theme.dsngrid.com/droow-l/assets/img/project/project6/5.jpg	D:/Sociomark/theme.dsngrid.com/droow-l/assets/img/project/project6/5.jpg	(from http://theme.dsngrid.com/droow-l/project-6.html)
19:49:19	186946/186946	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Dec%202019%2007:41:30%20GMT	http://theme.dsngrid.com/droow-l/assets/img/project/project1/3.jpg	D:/Sociomark/theme.dsngrid.com/droow-l/assets/img/project/project1/3.jpg	(from http://theme.dsngrid.com/droow-l/project-1.html)
19:49:23	178581/178581	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Dec%202019%2007:41:58%20GMT	http://theme.dsngrid.com/droow-l/assets/img/project/project1/4.jpg	D:/Sociomark/theme.dsngrid.com/droow-l/assets/img/project/project1/4.jpg	(from http://theme.dsngrid.com/droow-l/project-1.html)
19:49:27	161740/161740	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Dec%202019%2007:42:18%20GMT	http://theme.dsngrid.com/droow-l/assets/img/project/project1/5.jpg	D:/Sociomark/theme.dsngrid.com/droow-l/assets/img/project/project1/5.jpg	(from http://theme.dsngrid.com/droow-l/project-1.html)
19:49:36	825411/825411	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Dec%202019%2010:01:14%20GMT	http://theme.dsngrid.com/droow-l/assets/img/project/project3/2.jpg	D:/Sociomark/theme.dsngrid.com/droow-l/assets/img/project/project3/2.jpg	(from http://theme.dsngrid.com/droow-l/project-3.html)
19:49:38	109053/109053	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Dec%202019%2007:42:36%20GMT	http://theme.dsngrid.com/droow-l/assets/img/project/project1/6.jpg	D:/Sociomark/theme.dsngrid.com/droow-l/assets/img/project/project1/6.jpg	(from http://theme.dsngrid.com/droow-l/project-1.html)
19:49:38	6626/6626	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Dec%202019%2007:12:26%20GMT	http://theme.dsngrid.com/droow-l/assets/img/services/2-light.png	D:/Sociomark/theme.dsngrid.com/droow-l/assets/img/services/2-light.png	(from http://theme.dsngrid.com/droow-l/)
19:49:40	6322/6322	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Dec%202019%2006:51:24%20GMT	http://theme.dsngrid.com/droow-l/assets/img/logo/3-light.png	D:/Sociomark/theme.dsngrid.com/droow-l/assets/img/logo/3-light.png	(from http://theme.dsngrid.com/droow-l/)
19:49:42	25857/25857	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Dec%202019%2008:18:30%20GMT	http://theme.dsngrid.com/droow-l/assets/img/blog/1.jpg	D:/Sociomark/theme.dsngrid.com/droow-l/assets/img/blog/1.jpg	(from http://theme.dsngrid.com/droow-l/)
19:49:45	9435/9435	---M--	200	added ('OK')	application/javascript	date:Mon,%2004%20May%202020%2021:28:30%20GMT	http://theme.dsngrid.com/droow-l/assets/js/dsn-grid.js	D:/Sociomark/theme.dsngrid.com/droow-l/assets/js/dsn-grid.js	(from http://theme.dsngrid.com/droow-l/)
19:49:46	1776/1776	---M--	200	added ('OK')	text/css	date:Mon,%2004%20May%202020%2021:29:04%20GMT	http://theme.dsngrid.com/droow-l/assets/css/plugins/slick.css	D:/Sociomark/theme.dsngrid.com/droow-l/assets/css/plugins/slick.css	(from http://theme.dsngrid.com/droow-l/assets/css/plugins.css)
19:49:46	2515/2515	---M--	200	added ('OK')	text/css	date:Mon,%2004%20May%202020%2021:29:03%20GMT	http://theme.dsngrid.com/droow-l/assets/css/plugins/justifiedGallery.min.css	D:/Sociomark/theme.dsngrid.com/droow-l/assets/css/plugins/justifiedGallery.min.css	(from http://theme.dsngrid.com/droow-l/assets/css/plugins.css)
19:49:47	6951/6951	---M--	200	added ('OK')	text/css	date:Mon,%2004%20May%202020%2021:29:04%20GMT	http://theme.dsngrid.com/droow-l/assets/css/plugins/magnific-popup.css	D:/Sociomark/theme.dsngrid.com/droow-l/assets/css/plugins/magnific-popup.css	(from http://theme.dsngrid.com/droow-l/assets/css/plugins.css)
19:49:57	213917/213917	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20Dec%202019%2007:39:40%20GMT	http://theme.dsngrid.com/droow-l/assets/img/project/project2/2.jpg	D:/Sociomark/theme.dsngrid.com/droow-l/assets/img/project/project2/2.jpg	(from http://theme.dsngrid.com/droow-l/project-2.html)
19:50:07	139452/139452	---M--	200	added ('OK')	image/jpeg	date:Sat,%2021%20Dec%202019%2004:49:40%20GMT	http://theme.dsngrid.com/droow-l/assets/img/video-bg.jpg	D:/Sociomark/theme.dsngrid.com/droow-l/assets/img/video-bg.jpg	(from http://theme.dsngrid.com/droow-l/one-page-4.html)
19:50:33	503191/503191	---M--	200	added ('OK')	application/javascript	date:Tue,%2024%20Dec%202019%2021:12:48%20GMT	http://theme.dsngrid.com/droow-l/assets/js/plugins.js	D:/Sociomark/theme.dsngrid.com/droow-l/assets/js/plugins.js	(from http://theme.dsngrid.com/droow-l/)
19:50:43	843989/843989	---M--	200	added ('OK')	image/gif	date:Thu,%2012%20Dec%202019%2006:56:06%20GMT	http://theme.dsngrid.com/droow-l/assets/img/project/project2/4.gif	D:/Sociomark/theme.dsngrid.com/droow-l/assets/img/project/project2/4.gif	(from http://theme.dsngrid.com/droow-l/project-2.html)
19:50:43	34734/34734	---M--	200	added ('OK')	text/css	date:Mon,%2004%20May%202020%2021:29:04%20GMT	http://theme.dsngrid.com/droow-l/assets/css/plugins/fontawesome-all.min.css	D:/Sociomark/theme.dsngrid.com/droow-l/assets/css/plugins/fontawesome-all.min.css	(from http://theme.dsngrid.com/droow-l/assets/css/plugins.css)
19:50:44	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2016%20Sep%202020%2014:20:43%20GMT	http://theme.dsngrid.com/droow-l/assets/css/images/close.png	D:/Sociomark/theme.dsngrid.com/droow-l/assets/css/images/close.png	(from http://theme.dsngrid.com/droow-l/assets/css/plugins/youtubepopup.css)
19:50:45	6458/6458	---M--	200	added ('OK')	image/png	date:Sun,%2022%20Dec%202019%2006:51:46%20GMT	http://theme.dsngrid.com/droow-l/assets/img/logo/4-light.png	D:/Sociomark/theme.dsngrid.com/droow-l/assets/img/logo/4-light.png	(from http://theme.dsngrid.com/droow-l/)
19:50:48	97461/97461	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Dec%202019%2007:29:40%20GMT	http://theme.dsngrid.com/droow-l/assets/img/project/project9/7.jpg	D:/Sociomark/theme.dsngrid.com/droow-l/assets/img/project/project9/7.jpg	(from http://theme.dsngrid.com/droow-l/)
19:50:49	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2016%20Sep%202020%2014:20:49%20GMT	http://theme.dsngrid.com/droow-l/assets/fonts/fa-brands-400.eot	D:/Sociomark/theme.dsngrid.com/droow-l/assets/fonts/fa-brands-400.80.delayed	(from http://theme.dsngrid.com/droow-l/assets/css/plugins/fontawesome-all.min.css)
19:50:49	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2016%20Sep%202020%2014:20:49%20GMT	http://theme.dsngrid.com/droow-l/assets/fonts/fa-brands-400.eot?	D:/Sociomark/theme.dsngrid.com/droow-l/assets/fonts/fa-brands-400d41d.eot	(from http://theme.dsngrid.com/droow-l/assets/css/plugins/fontawesome-all.min.css)
19:50:51	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2016%20Sep%202020%2014:20:50%20GMT	http://theme.dsngrid.com/droow-l/assets/fonts/fa-brands-400.ttf	D:/Sociomark/theme.dsngrid.com/droow-l/assets/fonts/fa-brands-400.84.delayed	(from http://theme.dsngrid.com/droow-l/assets/css/plugins/fontawesome-all.min.css)
19:50:51	54420/54420	---M--	200	added ('OK')	font/woff2	date:Thu,%2027%20Dec%202018%2004:06:50%20GMT	http://theme.dsngrid.com/droow-l/assets/fonts/fa-brands-400.woff2	D:/Sociomark/theme.dsngrid.com/droow-l/assets/fonts/fa-brands-400.woff2	(from http://theme.dsngrid.com/droow-l/assets/css/plugins/fontawesome-all.min.css)
19:50:51	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2016%20Sep%202020%2014:20:51%20GMT	http://theme.dsngrid.com/droow-l/assets/fonts/fa-brands-400.svg	D:/Sociomark/theme.dsngrid.com/droow-l/assets/fonts/fa-brands-400.svg	(from http://theme.dsngrid.com/droow-l/assets/css/plugins/fontawesome-all.min.css)
19:50:52	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2016%20Sep%202020%2014:20:52%20GMT	http://theme.dsngrid.com/droow-l/assets/fonts/fa-regular-400.eot?	D:/Sociomark/theme.dsngrid.com/droow-l/assets/fonts/fa-regular-400d41d.eot	(from http://theme.dsngrid.com/droow-l/assets/css/plugins/fontawesome-all.min.css)
19:50:53	12220/12220	---M--	200	added ('OK')	font/woff2	date:Thu,%2027%20Dec%202018%2004:06:48%20GMT	http://theme.dsngrid.com/droow-l/assets/fonts/fa-regular-400.woff2	D:/Sociomark/theme.dsngrid.com/droow-l/assets/fonts/fa-regular-400.woff2	(from http://theme.dsngrid.com/droow-l/assets/css/plugins/fontawesome-all.min.css)
19:50:54	63712/63712	---M--	200	added ('OK')	font/woff	date:Thu,%2027%20Dec%202018%2004:06:50%20GMT	http://theme.dsngrid.com/droow-l/assets/fonts/fa-brands-400.woff	D:/Sociomark/theme.dsngrid.com/droow-l/assets/fonts/fa-brands-400.woff	(from http://theme.dsngrid.com/droow-l/assets/css/plugins/fontawesome-all.min.css)
19:50:54	14712/14712	---M--	200	added ('OK')	font/woff	date:Thu,%2027%20Dec%202018%2004:06:50%20GMT	http://theme.dsngrid.com/droow-l/assets/fonts/fa-regular-400.woff	D:/Sociomark/theme.dsngrid.com/droow-l/assets/fonts/fa-regular-400.woff	(from http://theme.dsngrid.com/droow-l/assets/css/plugins/fontawesome-all.min.css)
19:50:54	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2016%20Sep%202020%2014:20:54%20GMT	http://theme.dsngrid.com/droow-l/assets/fonts/fa-regular-400.ttf	D:/Sociomark/theme.dsngrid.com/droow-l/assets/fonts/fa-regular-400.ttf	(from http://theme.dsngrid.com/droow-l/assets/css/plugins/fontawesome-all.min.css)
19:50:56	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2016%20Sep%202020%2014:20:55%20GMT	http://theme.dsngrid.com/droow-l/assets/fonts/fa-regular-400.svg	D:/Sociomark/theme.dsngrid.com/droow-l/assets/fonts/fa-regular-400.svg	(from http://theme.dsngrid.com/droow-l/assets/css/plugins/fontawesome-all.min.css)
19:50:56	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2016%20Sep%202020%2014:20:56%20GMT	http://theme.dsngrid.com/droow-l/assets/fonts/fa-solid-900.eot	D:/Sociomark/theme.dsngrid.com/droow-l/assets/fonts/fa-solid-900.eot	(from http://theme.dsngrid.com/droow-l/assets/css/plugins/fontawesome-all.min.css)
19:50:56	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2016%20Sep%202020%2014:20:56%20GMT	http://theme.dsngrid.com/droow-l/assets/fonts/fa-solid-900.eot?	D:/Sociomark/theme.dsngrid.com/droow-l/assets/fonts/fa-solid-900d41d.eot	(from http://theme.dsngrid.com/droow-l/assets/css/plugins/fontawesome-all.min.css)
19:50:57	38784/38784	---M--	200	added ('OK')	font/woff2	date:Thu,%2027%20Dec%202018%2004:06:48%20GMT	http://theme.dsngrid.com/droow-l/assets/fonts/fa-solid-900.woff2	D:/Sociomark/theme.dsngrid.com/droow-l/assets/fonts/fa-solid-900.woff2	(from http://theme.dsngrid.com/droow-l/assets/css/plugins/fontawesome-all.min.css)
19:50:59	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2016%20Sep%202020%2014:20:59%20GMT	http://theme.dsngrid.com/droow-l/assets/fonts/fa-solid-900.svg	D:/Sociomark/theme.dsngrid.com/droow-l/assets/fonts/fa-solid-900.91.delayed	(from http://theme.dsngrid.com/droow-l/assets/css/plugins/fontawesome-all.min.css)
19:50:59	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2016%20Sep%202020%2014:20:59%20GMT	http://theme.dsngrid.com/droow-l/assets/fonts/fa-regular-400.eot	D:/Sociomark/theme.dsngrid.com/droow-l/assets/fonts/fa-regular-400.eot	(from http://theme.dsngrid.com/droow-l/assets/css/plugins/fontawesome-all.min.css)
19:51:00	48704/48704	---M--	200	added ('OK')	font/woff	date:Thu,%2027%20Dec%202018%2004:06:50%20GMT	http://theme.dsngrid.com/droow-l/assets/fonts/fa-solid-900.woff	D:/Sociomark/theme.dsngrid.com/droow-l/assets/fonts/fa-solid-900.woff	(from http://theme.dsngrid.com/droow-l/assets/css/plugins/fontawesome-all.min.css)
19:51:00	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2016%20Sep%202020%2014:21:00%20GMT	http://theme.dsngrid.com/droow-l/assets/fonts/fa-solid-900.ttf	D:/Sociomark/theme.dsngrid.com/droow-l/assets/fonts/fa-solid-900.ttf	(from http://theme.dsngrid.com/droow-l/assets/css/plugins/fontawesome-all.min.css)
